CC71;Primary Metal and Metal Product Manufacturing
RS;Arts, Recreation and Other Services
GH135;Non-Store and Commission Based Retailing
CC91;Furniture and Other Manufacturing
CC71;Primary Metal and Metal Product Manufacturing
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
BB;Mining
II11;Road Transport
PP113;Tertiary Education
CC911;Furniture Manufacturing
RS113;Gambling Activities
AA31;Fishing and Aquaculture
RS21;Other Services
EE131;Construction Services
CC522;Fertiliser and Pesticide Manufacturing
CC72;Fabricated Metal Product Manufacturing
BB;Mining
RS111;Heritage and Artistic Activities
II11;Road Transport
CC212;Clothing, Knitted Products and Footwear Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
RS214;Civil, Professional and Other Interest Groups
RS21;Other Services
CC912;Other Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
MN212;Employment and Other Administrative Services
GH131;Furniture, Electrical and Hardware Retailing
FF;Wholesale Trade
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
MN112;Legal and Accounting Services
AA12;Sheep, Beef Cattle and Grain Farming
II11;Road Transport
FF114;Grocery, Liquor and Tobacco Product Wholesaling
QQ111;Hospitals
LL122;Non-Residential Property Operation
LL111;Rental and Hiring Services (except Real Estate)
DD11;Electricity and Gas Supply
RS112;Sport and Recreation Activities
KK131;Auxiliary Finance and Insurance Services
AA;Agriculture, Forestry and Fishing
KK;Financial and Insurance Services
CC811;Transport Equipment Manufacturing
II133;Warehousing and Storage Services
CC711;Primary Metal and Metal Product Manufacturing
EE13;Construction Services
PP111;Preschool Education
AA14;Poultry, Deer and Other Livestock Farming
BB;Mining
MN;Professional, Scientific, Technical, Administrative and Support Services
PP112;School Education
JJ11;Information Media Services
CC41;Printing
CC721;Fabricated Metal Product Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
CC51;Petroleum and Coal Product Manufacturing
MN111;Scientific, Architectural and Engineering Services
CC411;Printing
CC531;Polymer Product and Rubber Product Manufacturing
GH133;Department Stores
CC61;Non-Metallic Mineral Product Manufacturing
AA12;Sheep, Beef Cattle and Grain Farming
JJ;Information Media and Telecommunications
RS;Arts, Recreation and Other Services
CC522;Fertiliser and Pesticide Manufacturing
LL12;Property Operators and Real Estate Services
GH21;Accommodation and Food Services
EE;Construction
CC;Manufacturing
EE12;Heavy and Civil Engineering Construction
GH134;Pharmaceutical and Other Store Based Retailing
CC71;Primary Metal and Metal Product Manufacturing
AA31;Fishing and Aquaculture
II131;Postal and Courier Pick Up and Delivery Services
CC711;Primary Metal and Metal Product Manufacturing
PP114;Adult, Community and Other Education
RS21;Other Services
CC521;Basic Chemical and Basic Polymer Manufacturing
LL112;Non-Financial Asset Leasing
99999;All industries
QQ113;Residential Care Services and Social Assistance
MN213;Building Cleaning, Pest Control and Other Support Services
OO213;Public Order, Safety and Regulatory Services
LL123;Real Estate Services
FF112;Machinery and Equipment Wholesaling
QQ;Health Care and Social Assistance
CC721;Fabricated Metal Product Manufacturing
AA21;Forestry and Logging
FF116;Commission Based Wholesaling
ZZ11;Food Product Manufacturing
KK11;Finance
QQ113;Residential Care Services and Social Assistance
CC321;Pulp, Paper and Converted Paper Product Manufacturing
RS212;Personal Care, Funeral and Other Personal Services
CC15;Beverage and Tobacco Product Manufacturing
CC811;Transport Equipment Manufacturing
MN114;Veterinary and Other Professional Services
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC32;Pulp, Paper and Converted Paper Product Manufacturing
AA141;Poultry, Deer and Other Livestock Farming
FF;Wholesale Trade
FF114;Grocery, Liquor and Tobacco Product Wholesaling
CC32;Pulp, Paper and Converted Paper Product Manufacturing
AA13;Dairy Cattle Farming
MN21;Administrative and Support Services
FF114;Grocery, Liquor and Tobacco Product Wholesaling
CC61;Non-Metallic Mineral Product Manufacturing
MN115;Computer System Design and Related Services
CC811;Transport Equipment Manufacturing
OO213;Public Order, Safety and Regulatory Services
LL;Rental, Hiring and Real Estate Services
DD11;Electricity and Gas Supply
DD11;Electricity and Gas Supply
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
99999;All industries
GH135;Non-Store and Commission Based Retailing
CC82;Machinery and Other Equipment Manufacturing
RS11;Arts and Recreation Services
CC311;Wood Product Manufacturing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
II12;Rail, Water, Air and Other Transport
MN21;Administrative and Support Services
RS;Arts, Recreation and Other Services
CC211;Textile and Leather Manufacturing
GH;Retail Trade and Accommodation
II11;Road Transport
II12;Rail, Water, Air and Other Transport
JJ12;Telecommunications, Internet and Library Services
MN213;Building Cleaning, Pest Control and Other Support Services
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC41;Printing
LL123;Real Estate Services
AA211;Forestry and Logging
CC32;Pulp, Paper and Converted Paper Product Manufacturing
EE12;Heavy and Civil Engineering Construction
EE;Construction
AA13;Dairy Cattle Farming
CC822;Machinery Manufacturing
II132;Transport Support Services
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
RS11;Arts and Recreation Services
FF112;Machinery and Equipment Wholesaling
JJ;Information Media and Telecommunications
AA121;Sheep, Beef Cattle and Grain Farming
FF114;Grocery, Liquor and Tobacco Product Wholesaling
ZZ11;Food Product Manufacturing
KK111;Banking and Financing
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
CC53;Polymer Product and Rubber Product Manufacturing
PP113;Tertiary Education
CC821;Electronic and Electrical Equipment Manufacturing
PP114;Adult, Community and Other Education
OO21;Public Order, Safety and Regulatory Services
AA13;Dairy Cattle Farming
CC32;Pulp, Paper and Converted Paper Product Manufacturing
QQ111;Hospitals
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC52;Basic Chemical and Chemical Product Manufacturing
CC531;Polymer Product and Rubber Product Manufacturing
KK112;Financial Asset Investing
RS211;Repair and Maintenance
CC212;Clothing, Knitted Products and Footwear Manufacturing
AA211;Forestry and Logging
JJ;Information Media and Telecommunications
MN111;Scientific, Architectural and Engineering Services
CC81;Transport Equipment Manufacturing
MN213;Building Cleaning, Pest Control and Other Support Services
LL;Rental, Hiring and Real Estate Services
AA13;Dairy Cattle Farming
AA;Agriculture, Forestry and Fishing
CC211;Textile and Leather Manufacturing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
AA11;Horticulture and Fruit Growing
LL11;Rental and Hiring Services (except Real Estate)
CC511;Petroleum and Coal Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
CC531;Polymer Product and Rubber Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
CC81;Transport Equipment Manufacturing
CC82;Machinery and Other Equipment Manufacturing
PP112;School Education
FF116;Commission Based Wholesaling
GH;Retail Trade and Accommodation
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
LL11;Rental and Hiring Services (except Real Estate)
MN213;Building Cleaning, Pest Control and Other Support Services
CC711;Primary Metal and Metal Product Manufacturing
GH135;Non-Store and Commission Based Retailing
CC31;Wood Product Manufacturing
CC81;Transport Equipment Manufacturing
EE112;Residential Building Construction
GH211;Accommodation
CC41;Printing
CC31;Wood Product Manufacturing
QQ;Health Care and Social Assistance
CC61;Non-Metallic Mineral Product Manufacturing
RS214;Civil, Professional and Other Interest Groups
LL11;Rental and Hiring Services (except Real Estate)
OO21;Public Order, Safety and Regulatory Services
FF116;Commission Based Wholesaling
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
CC212;Clothing, Knitted Products and Footwear Manufacturing
JJ12;Telecommunications, Internet and Library Services
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
AA131;Dairy Cattle Farming
FF114;Grocery, Liquor and Tobacco Product Wholesaling
RS111;Heritage and Artistic Activities
II13;Postal, Courier, Transport Support, and Warehousing Services
RS11;Arts and Recreation Services
RS214;Civil, Professional and Other Interest Groups
MN11;Professional, Scientific and Technical Services
FF114;Grocery, Liquor and Tobacco Product Wholesaling
AA141;Poultry, Deer and Other Livestock Farming
EE113;Non-Residential Building Construction
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
AA;Agriculture, Forestry and Fishing
CC912;Other Manufacturing
EE11;Building Construction
II11;Road Transport
MN115;Computer System Design and Related Services
PP111;Preschool Education
CC811;Transport Equipment Manufacturing
EE11;Building Construction
EE113;Non-Residential Building Construction
KK12;Insurance
CC41;Printing
CC212;Clothing, Knitted Products and Footwear Manufacturing
CC51;Petroleum and Coal Product Manufacturing
MN112;Legal and Accounting Services
MN111;Scientific, Architectural and Engineering Services
AA111;Horticulture and Fruit Growing
GH21;Accommodation and Food Services
AA12;Sheep, Beef Cattle and Grain Farming
AA141;Poultry, Deer and Other Livestock Farming
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
AA121;Sheep, Beef Cattle and Grain Farming
DD12;Water, Sewerage, Drainage and Waste Services
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
RS112;Sport and Recreation Activities
AA111;Horticulture and Fruit Growing
MN113;Advertising, Market Research and Management Services
CC821;Electronic and Electrical Equipment Manufacturing
II11;Road Transport
OO;Public Order, Safety and Regulatory Services
CC311;Wood Product Manufacturing
PP113;Tertiary Education
GH133;Department Stores
CC72;Fabricated Metal Product Manufacturing
KK112;Financial Asset Investing
KK121;Life Insurance
EE121;Heavy and Civil Engineering Construction
MN11;Professional, Scientific and Technical Services
II132;Transport Support Services
EE12;Heavy and Civil Engineering Construction
FF;Wholesale Trade
AA211;Forestry and Logging
AA14;Poultry, Deer and Other Livestock Farming
II111;Road Transport
CC411;Printing
OO21;Public Order, Safety and Regulatory Services
CC911;Furniture Manufacturing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
AA211;Forestry and Logging
LL123;Real Estate Services
CC51;Petroleum and Coal Product Manufacturing
GH211;Accommodation
GH133;Department Stores
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
II111;Road Transport
RS113;Gambling Activities
CC15;Beverage and Tobacco Product Manufacturing
II13;Postal, Courier, Transport Support, and Warehousing Services
FF;Wholesale Trade
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
II11;Road Transport
QQ111;Hospitals
RS112;Sport and Recreation Activities
MN11;Professional, Scientific and Technical Services
BB;Mining
MN114;Veterinary and Other Professional Services
CC;Manufacturing
CC611;Non-Metallic Mineral Product Manufacturing
LL123;Real Estate Services
DD12;Water, Sewerage, Drainage and Waste Services
EE131;Construction Services
ZZ11;Food Product Manufacturing
CC212;Clothing, Knitted Products and Footwear Manufacturing
EE131;Construction Services
CC71;Primary Metal and Metal Product Manufacturing
FF;Wholesale Trade
LL112;Non-Financial Asset Leasing
CC811;Transport Equipment Manufacturing
RS113;Gambling Activities
CC82;Machinery and Other Equipment Manufacturing
PP111;Preschool Education
II;Transport, Postal and Warehousing
KK112;Financial Asset Investing
MN213;Building Cleaning, Pest Control and Other Support Services
99999;All industries
FF111;Basic Material Wholesaling
CC711;Primary Metal and Metal Product Manufacturing
CC15;Beverage and Tobacco Product Manufacturing
FF;Wholesale Trade
AA141;Poultry, Deer and Other Livestock Farming
GH;Retail Trade and Accommodation
CC822;Machinery Manufacturing
CC912;Other Manufacturing
CC521;Basic Chemical and Basic Polymer Manufacturing
LL123;Real Estate Services
CC721;Fabricated Metal Product Manufacturing
